username,userid,profile_location,created_at,text,retweet_count,source,coordinates
NAFO_NYC,1497499168771878915,"Manhattan, NY",2023-01-20 09:22:08,@Moon_light1822 @ZelenskyyUa @POTUS Oh OK great reasoning there are homeless in California so we should give up on… https://t.co/SMHQhilkNA,0,Twitter for iPhone,
AnthonyMark,17366250,"New York, New York",2023-01-20 09:16:39,"To all democrat voters who demonize this man for using a hose on this homeless person, I would ask how many homeles… https://t.co/5ORhbftc0d",0,Twitter for iPhone,
Streets&Avenues,1446300883323695113,"New York, NY ",2023-01-20 09:03:26,👏👏👏SF gallery owner who hosed down distraught homeless woman is arrested https://t.co/tEZxhupQmx,0,Twitter Web App,
﴾ꕷѺṾⵟⱤⵟÌĠṆ﴿,1368845713459806213,New York,2023-01-20 08:16:59,"@Ms_squatchy_61 More people are homeless, addicted to drugs, dying from drugs, and in poverty than ever before. Right now.",0,Twitter Web App,
Sheryl Glick,354361464,New York,2023-01-20 08:01:06,When will CA politicians/ people stop allowing homeless to LIVE on the streets? There are laws against parking cars… https://t.co/QxTUiDhag4,0,Twitter for iPhone,
Tiny Prepper,912371527492005890,"New York, USA",2023-01-20 07:47:17,"@LoupeyGardener @codeimmersion No, he said he was gonna be homeless but days later he was planting more seeds. 🙄",0,Twitter for iPhone,
RATIO,1414470910111801345,"New York, NY",2023-01-20 07:43:37,"@420alldaay420 @Dexerto End times…

It’s to gain the world.
Fame &amp; admiration has become the idols of mankind…

Peo… https://t.co/QMqBZFzQBE",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:08:31,"@gofundme Speaking of dogs, when is GoFundMe going to make George Santos give back the $3,000 he stole through GoFu… https://t.co/VTfpD5e7VM",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:06:12,"@gofundme @nytimes When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe… https://t.co/xWNmDnVYti",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:06:05,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/vtZO7Nbn0w",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:05:58,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/IUdBy1fhjc",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:05:50,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/tc3ZQ7U3JR",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:05:42,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/FjX4BrRAtf",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:05:32,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/AACXqa1LG5",0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-20 07:05:25,"@gofundme @RaysCandyStore When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through G… https://t.co/Av90iq6v3r",0,Twitter for iPhone,
Jake Szufnarowski,20024594,NYC,2023-01-20 06:56:02,I'd walk around NYC giving it out to homeless people. https://t.co/ibNducDw3D,0,Twitter Web App,
Eric Estevam DeOliveira,1521879927007629313,"Downtown Flushing, Queens",2023-01-20 06:33:35,"Selena, Devon Francis invited me to his house after a grindr chat with him in 2017 and poked me hard in the clavica… https://t.co/EHNZ4zreBa",0,Twitter for Android,
Thomas Pido,1602449945155571713,"New York, NY",2023-01-20 06:24:35,@gridnews Understand we have a demented so call President let the whole world in especially to certain areas.They b… https://t.co/KcOGiQ24f4,0,Twitter for iPhone,
Jesse Livermore,860483662327930880,"New York, NY",2023-01-20 06:02:13,"@zachcoelius @Cernovich Sir, don’t you know that criminals and homeless are a protected class in SF?",0,Twitter for iPhone,
Tammy Lohan,1563267790777483270,"New York, NY",2023-01-20 05:56:29,@aliceee_eth @OswaldFeliz @JumaaneWilliams @CMJenGutierrez @MaketheRoadNY @LincolnRestler @CMCarlinaRivera Our curr… https://t.co/8wvVTUCUtM,0,Twitter for Android,
NYC Sales Bro,1063547592867545089,"Brooklyn, NY",2023-01-20 05:50:25,"@SockDemPol @guysflavortown @jbouza2351 @griffinlee415 @BrookeJenkinsSF Interesting, but you don’t support homeless… https://t.co/AMduyyWDzT",0,Twitter for iPhone,
YourTube,1572189680258498560,New York,2023-01-20 05:49:37,Homeless Puppy’s Waited Every Day for Someone to take them Home 🥺 https://t.co/fhE4BgmrxU,0,Jetpack.com,
Patrick Bobilin 🌹🦷👻,854343556852580353,"Manhattan, NY",2023-01-20 05:19:18,"We definitely need at least 7 cops* to harass our homeless neighbors and protect the precious air train fare 

*the… https://t.co/LjEEAnFAyc",2,Twitter for iPhone,
Frum Askanim NYC/Brooklyn,1529391178134786048,"Borough Park, Brooklyn",2023-01-20 05:14:54,"Yes we care about the homeless deeply. But these ppl have severe mental health issues with drug addictions, caring… https://t.co/XTupihVZwt",0,Twitter for iPhone,
Frum Askanim NYC/Brooklyn,1529391178134786048,"Borough Park, Brooklyn",2023-01-20 05:14:53,"To add in, crime is colorblind.
The individuals in the many current homeless shelters near Kings County hospital, a… https://t.co/jLvm6hPDuK",0,Twitter for iPhone,
Jeremy Slagle (he/him),1436169795750219776,"Fort Lee, NJ",2023-01-20 05:10:39,"37 feels so good! 😎😁

For my birthday, I ask that y'all make a donation to a very dear charity: The… https://t.co/W36wAWdm6F",0,Twitter Web App,
Mae_Westside ✍️ 🗽👻,416201893,"New York, NY",2023-01-20 05:06:56,@AymannJames @SilverAdie Disabled U.S. Navy veteran Richard Ostoff was homeless. When his trusty service dog Sapphi… https://t.co/njiPAwCE3i,2,Twitter Web App,
sweetleaf says: abolish the Electoral College,1002650002097868800,the best city in the world NYC,2023-01-20 05:00:22,@Santos4Congress Weird that you don’t provide any photos of the “dogs you helped rescue” to refute the claim that y… https://t.co/8S6xIsjTap,0,Twitter for iPad,
The New York Times,807095,New York City,2023-01-20 05:00:09,A San Francisco art gallery owner who was recorded on video spraying a homeless woman with a hose outside his busin… https://t.co/NpLe5hMJP6,106,SocialFlow,
walking flex,733829581694767104,"New York, USA",2023-01-20 04:49:39,"the homeless in nyc really are super humans
just seen a crackhead get hit by a car &amp; get up like it was nothing wtf is going on",0,Twitter for iPhone,
Rhema Boyo,587631043,"New York, NY",2023-01-20 04:31:11,@moneywithkatie Probs Japan. Lowest homeless population in the world.,0,Twitter Web App,
AV,1126808042,"New York, NY",2023-01-20 04:28:53,@NYCMayor So fat you've address concerns for keeping high income earners and businesses safe and happy while ignori… https://t.co/9UFk3ZlihG,0,Twitter for Android,
✨ dessi ✨,1016428299243880448,"Brooklyn, NY",2023-01-20 04:27:35,That Kai the Hitchhiker documentary on Netflix makes me wanna throw up on everyone responsible for it. It’s complet… https://t.co/twkjBwGTKN,0,Twitter for iPhone,
Christina,705414595,"New York, USA",2023-01-20 04:20:07,@Zig_theFrau Yeah so much climate change. Problem is our money is going Ukraine not our homeless. Let that sink in. https://t.co/PtQGKYUHyT,1,Twitter for Android,
Hellfirekid,788213271933423616,"Manhattan, NY",2023-01-20 03:58:31,@TheRHPolls @doritkemsley1 @BravoTV @Andy I sympathize with the alleged break in making it hard for her to be as pr… https://t.co/Q1E4Qm5r9R,0,Twitter for iPhone,
Queencess👑,1023009727985397760,"New York, NY",2023-01-20 03:58:12,I’d rather be homeless than go through half the shit I’ve been through 😭 Y’all just be talking fr . https://t.co/3LtTrbJ6o4,0,Twitter for iPhone,
le surf duder,1106699131421118466,"New York, USA",2023-01-20 03:52:44,I have a fear of becoming homeless,0,Twitter for iPhone,
Benjamin D,27465357,New York City,2023-01-20 03:35:56,@GordonGChang Yet we live in a country full of homeless people in every major city and the whole country is filled… https://t.co/FlYkyECkCL,0,Twitter Web App,
Scrimblo Bimblo⚓️✝️,1455383487201095681,"Manhattan, NY",2023-01-20 03:32:32,@Sharon_Kuruvila This guys entire page is him complaining about homeless people in San Francisco,0,Twitter for iPhone,
PharoahKong32,1055207839013134336,New York City,2023-01-20 03:29:56,@wilkerson036 It’s federal law all schools have to take a kid saying he’s homeless without paperwork or records of any kind 🤷🏽‍♂️ crazy law,0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-20 03:11:54,"Now will he set up a network of soup kitchens that will feed the hungry, no questions asked, so nobody will have to… https://t.co/IQJLDqF8eD",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-20 03:08:59,"#MayorAdams, speaking at a Manhattan Chamber of Commerce Anti-Crime Summit, blamed the recent uptick of thefts of g… https://t.co/XmweDNdrNP",1,Twitter for Android,
t,3396931187,nyc,2023-01-20 03:01:32,@boymolish he would look homeless pls 😭,0,Twitter for iPhone,
Gretchen F,72363193,"New York, NY",2023-01-20 03:00:04,Chatted w/ a woman on the bus home tonight and gave her the little cash I had on me when she told me she was homele… https://t.co/JAynOxwijT,0,Twitter for iPhone,
Rafael,1359985509922127872,"Nueva York, USA",2023-01-20 02:57:59,"@unusual_whales Why don't you give that money to your town, so many people in the streets going hungry and homeless… https://t.co/8g8knqr16x",0,Twitter for Android,
Medusa 'Soup' Styggia (pre-debut PNG Tuber),1483562281199980544,"New York, USA",2023-01-20 02:47:26,@Chaffee24M I'm finna fight the first homeless dude to ask me for a cig.,0,Twitter for Android,
NycStreetObserver,31059397,"New York, Ny",2023-01-20 02:25:24,New York has lead the country created the last 2 big political movements. Brought politics to a country without it.… https://t.co/8As2Z5WPu2,0,Twitter for iPhone,
CBS News,15012486,"New York, NY",2023-01-20 02:20:00,Rep. George Santos is under fire for allegations that he stole thousands meant to pay for life-saving surgery for a… https://t.co/jc9DlUbPW3,44,Sprinklr,
Paul Trust,67057974,"Queens, NY",2023-01-20 02:18:34,@BrooklynSpoke Wow!  I know exactly where that is.  I’ve seen small homeless encampments by that newsstand.  I hope… https://t.co/lj1Q5TrTIM,0,Twitter for iPhone,
marco leonardo,1585934898245894147,"New York, USA",2023-01-20 02:17:41,@theyolandavilla @LondonBreed @BrookeJenkinsSF Go check out the budget for homeless services.see the Salaries the top people make.,0,Twitter for Android,
Kayy,1350527064,Brooklyn ,2023-01-20 02:16:56,Kylo got one more time to nip at me before he become a homeless pup 🐶,0,Twitter for iPhone,
Flo Waxman,299984516,,2023-01-20 02:15:46,@GOP Republicans are committed to destroying America. They want to make every senior homeless and deny them healthc… https://t.co/ukeW0nfSqx,0,Twitter for iPhone,
melina white,86245230,,2023-01-20 02:02:47,@vburshteyn @BadHoboken @RaviBhalla @hobokenshelter @RepMenendez @HobokenEmily @AnthonyLRomano I can not tell you h… https://t.co/5YOGB1AEoN,0,Twitter for Android,
Surplus Value Meal 📉,1219807926883405824,"New York, USA",2023-01-20 01:52:38,@real_green_man Can’t wait for it to clear a homeless encampment then hit a dab. Such a cool future we have,0,Twitter for iPhone,
Suzy72,441980349,New York,2023-01-20 01:47:35,Poor baby is homeless and starving; a victim of  NYs cruel system https://t.co/m6zN8xbPg0,7,Twitter Web App,
NewsOne,18197668,"New York, NY",2023-01-20 01:20:00,"Collier Gwin, who sprayed a homeless woman with a water hose in San Francisco, was jailed after DA Brooke Jenkins s… https://t.co/tQhWe5KmPE",1,Sprout Social,
Jakiaa,894008226827689984,"New York, USA",2023-01-20 01:19:29,transplants being absolutely terrified because of the homeless ppl on the train is never not funny lol,0,Twitter for iPhone,
TSQ Investments,949908593209470976,"New York, USA",2023-01-20 01:16:37,@palella @rogerhamilton Let’s make them homeless seriously. They take companies to the ground. Hope they lose their… https://t.co/CffDu6nLYZ,0,Twitter for iPhone,
Cody Costa,1601836255897059328,"New York, NY",2023-01-20 00:54:36,Friends start doing it which is the same thing they just ain’t homeless people that don’t care and are lost souls u… https://t.co/NThCsHfomv,0,Twitter for iPhone,
Cody Costa,1601836255897059328,"New York, NY",2023-01-20 00:53:04,Homeless junkies in the media’s words ouch being a recovering addict but I see it all the time it starts like this… https://t.co/wIeM3q3c6n,0,Twitter for iPhone,
are u single,1335176620441735168,brooklyn,2023-01-20 00:31:44,I used to be a homeless romantic now im just hopeless,1,Twitter for iPhone,
Intelligencer,45565185,"New York, NY",2023-01-20 00:23:55,"“You’re going to bring every homeless person to the hospital, and we’re going to fix it? There’s no room in the sys… https://t.co/vpiiFSWjdf",2,SocialFlow,
NYDominican Officers,2347275882,New York City,2023-01-20 00:11:34,ICYMI: Members of NYDO had a great time putting smiles on kids' faces during the past holiday season at the HomeBas… https://t.co/SbbHuRvZHu,5,Twitter for iPhone,
Caillou Borden,4620477495,"New York, USA",2023-01-20 00:10:24,This proposal is wild . You’re rank officers have no idea on to how appropriately care for homeless individuals wit… https://t.co/guUBUe3GIl,0,Twitter for iPad,
Sampson Iro Onwuka,95954422,"New York, New York",2023-01-20 00:01:10,@OKingofEngland1 20 000 pounds to nevada cares campus homeless each up to 800 people including resident dr. Nunu up 1 million krone,0,Twitter for Android,
THE CITY,1043143916340559874,"New York, NY",2023-01-20 00:00:07,Industry groups and advocates put the heat on Mayor Eric Adams and Gov. Kathy Hochul to tap higher-than-expected ta… https://t.co/OmPqZf5kqn,0,Buffer,
rroroll,1333843029212471296,"New York, USA",2023-01-19 23:57:02,@ask_aubry I don’t actually disagree with this sentiment. I think pay it forward drive thru things are annoying for… https://t.co/PoyWi9qh8p,0,Twitter for iPhone,
Independent US,2976653309,"New York, NY",2023-01-19 23:50:13,Gallery owner filmed hosing homeless woman arrested https://t.co/Jh7AfB8b21,1,Echobox,
Alexis Mejia,2573218187,brooklyn ,2023-01-19 23:47:30,@micah0209 @DailyLoud I mean just cuz you homeless don’t mean you got to be dirty tho,0,Twitter for iPhone,
subcommander,1422966936389013508,"Brooklyn, NY",2023-01-19 23:38:35,@YatimaOfKonishi @madibyee @willsommer We’re coerced with the threat of being homeless and starving. Not much better.,0,Twitter for iPhone,
Otoña,1404803075966177294,"New York, USA",2023-01-19 23:38:21,I look like a homeless bum so much that’s not good,0,Twitter for iPhone,
Sampson Iro Onwuka,95954422,"New York, New York",2023-01-19 23:20:14,@HmOnwuka Sampson I. Onwuka tomento to acquire Singapore Airlines for renolife homeless ningbo https://t.co/qCmlzwAZn3,0,Twitter for Android,
NTD Television,1536845687878520833,New York,2023-01-19 23:13:31,"The U.S. reaches its #BorrowingLimit. The Treasury Department is now trying to avoid a government default.

A… https://t.co/mWxah4RmKv",3,Twitter Web App,
Francesco,33344949,New York,2023-01-19 23:13:21,Google News - https://t.co/1OTdneHvKi,0,Twitter for iPhone,
Independent US,2976653309,"New York, NY",2023-01-19 23:10:03,Gallery owner filmed hosing homeless woman arrested https://t.co/L71UhS8khO,0,Echobox,
lola,70855098, Brooklyn,2023-01-19 23:09:20,this homeless person told me he takes Zelle and Cash app .. how ? 😂,0,Twitter for iPhone,
Trumplethinskin,946812111589642240,"New York, USA",2023-01-19 22:55:19,"@Santos4Congress Now you worked in animal advocacy? Don’t tell me, you gave birth to a litter of 7 pups, saved them… https://t.co/GcjOJnyUgf",0,Twitter for iPhone,
New York Theater,89967583,New York City,2023-01-19 22:55:04,"Would George Santos be too far-fetched a character for a playwright to invent? I mean, the latest: He stole the mon… https://t.co/JAbBCLcURv",0,Twitter Web App,
Hughie,917985837014568960,"New York, USA",2023-01-19 22:49:32,@chrismccreight @AriKagan47 Hey #ChristheLurker people in the district are not concerned about the Jones Act ! What… https://t.co/HWM3yiXkSw,0,Twitter for iPhone,
Own Your Rage,599872232,"Brooklyn, NY",2023-01-19 22:49:04,@nytimes I’m mentally I’ll and homeless but there’s no infrastructure to help people like me.  I was my dad’s sex t… https://t.co/zBpI31wLoJ,0,Twitter for iPhone,
Aleida Valentin,1041135978138804229,"New York, NY",2023-01-19 22:49:03,"Santos is off the charts despicable. To steal from a dog?
Why this Navy vet was shocked to see Santos in Congress

https://t.co/UGmzXOs4nA",0,Twitter for Android,
Wu-Tang is for the Children,1359581713198960647,"Manhattan, NY",2023-01-19 22:48:45,They finally arrested the San Francisco scumbag that was filmed spraying a homeless woman with a hose https://t.co/4zmFstmRGx,222,Twitter for iPhone,
Law & Crime,4068337756,"Manhattan, NY",2023-01-19 22:42:10,"Art Gallery Owner Seen in Viral Video Spraying Homeless Woman With Hose Faces Battery Charge: Prosecutors

https://t.co/jrD6eczRP5",5,Twitter Web App,
City & State NY,21921531,New York,2023-01-19 22:38:05,"On 1/26, hear a panel on working with NY’s government to serve New Yorkers with mental health needs who are experie… https://t.co/dkm4685uW0",0,Sprout Social,
Office of the Public Advocate Jumaane D. Williams,1079886570671534080,"New York, NY",2023-01-19 22:34:17,"""It's not only more people coming into the system, it's fewer people leaving the system."" @JacquieSimone, formerly… https://t.co/vB9J99TNar",8,Twitter Web App,
Own Your Rage,599872232,"Brooklyn, NY",2023-01-19 22:31:46,@NYCDisabilities where’s the help for people who live with C-PTSD?  No one understands me when I tell them the peri… https://t.co/jiyJGgcBl7,0,Twitter for iPhone,
Yusuf Iban Steven D.,1569649369,"Brooklyn, NY 11214",2023-01-19 22:30:05,@GovKathyHochul thank you for the bad @MTA  service. It took me way to long to get home on the subway. We also shou… https://t.co/3m1axvpmbQ,0,Twitter for Android,
PIX11 News,9542972,"New York, NY",2023-01-19 22:22:47,One group in Queens is helping formerly homeless people and New Yorkers with substance abuse issues find affordable… https://t.co/0jx5vzcDex,5,Twitter Web App,
Anna Callahan 🌻,2161351860,"New York, USA",2023-01-19 22:15:24,@Phil_Lewis_ Afterwards the homeless woman should sue him for assaulting her and damaging her property. He would’ve… https://t.co/oqqMUOVnS7,0,Twitter for iPad,
Dearbeloved Sáde,1578800271886585857,New York City,2023-01-19 22:15:11,There are times when I am giving back sneakers and some speak to me so nasty. But giving back to the homeless is no… https://t.co/GMNGA6S69H,0,Twitter for iPhone,
CBS News,15012486,"New York, NY",2023-01-19 22:15:01,Rep. George Santos is under fire for allegations that he stole thousands meant to pay for life-saving surgery for a… https://t.co/sQwbikmXIT,67,Sprinklr,
Lennie Briscoe,1608112449693032448,"New York, NY",2023-01-19 22:03:47,"Detectives Einstein and Galileo, excuse me. You think, uh, that this young lady was homeless? See, if you don't fin… https://t.co/1WmRt94zOK",0,"Cheap Bots, Done Quick!",
NYC Health + Hospitals,65073830,"New York, NY",2023-01-19 22:01:53,#Homeslessness is linked to chronic health problems and often worsens many serious health conditions. That’s why ou… https://t.co/VaEQE4azwD,0,Hootsuite Inc.,
meg,858380421817671680,Yankee Stadium,2023-01-19 21:54:33,ill never understand these filthy (literally) rich homeless men in the NBA https://t.co/pHknjf2ANT,0,Twitter for iPhone,
Isaac Loewen,14842770,"Brooklyn, NY",2023-01-19 21:46:08,"I also take people at their word when they say they are politically homeless, a weird unserious phrase. No one coul… https://t.co/YGud09ghIc",1,Twitter for iPhone,
Homeless_greek,2316308878,"New York, USA",2023-01-19 21:45:59,@TypicalLew @_ApexStatus For now not permitted.,0,Twitter for iPhone,
Homeless_greek,2316308878,"New York, USA",2023-01-19 21:45:37,@_ApexStatus Yo I thought I was tripping! Wtf,0,Twitter for iPhone,
Sue Bailey,1261707766420443136,"Manhattan, NY",2023-01-19 21:40:53,"@gofundme When is GoFundMe going to make NYer George Santos give back the $3,000 he stole through GoFundMe from the… https://t.co/nYYmJLPUUJ",0,Twitter for iPhone,
Frum Askanim NYC/Brooklyn,1529391178134786048,"Borough Park, Brooklyn",2023-01-19 21:33:02,@COLLiveNews @JakeAAdler @evawyner @menasheshapiro @MoishIndig @BPolatseck @YLefkowitz @FKreizman @joeleisdorfer Up… https://t.co/yb6z5BGlVj,0,Twitter for iPhone,
Lord Nigma⛓️Nursery rhyme's dad 💙💛,2416034647,"New York, USA",2023-01-19 21:32:06,@nojumper a homeless man asked for a quarter. i gave him a couple dimes and nickels and he threw it in the air in a… https://t.co/yT2jJXxWkS,0,Twitter Web App,
The New York Times,807095,New York City,2023-01-19 21:30:05,A San Francisco art gallery owner who was recorded on video spraying a homeless woman with a hose outside his busin… https://t.co/DM6EKdEZtn,123,SocialFlow,
SocialismSucks,1565650622212460545,"New York, USA",2023-01-19 21:25:45,@its_the_Dr That's not just San Diego. That's every Democrat run state and city throughout the country. Go to any D… https://t.co/DSDfIF9P9d,0,Twitter for Android,
Stan German,1085626704171855872,"New York, NY",2023-01-19 21:25:28,"@jessicaramos @InvestinOurNY @annakelles @strongforall Housing, Housing &amp; more affordable Housing for low income fa… https://t.co/q8HSs73Iy5",0,Twitter Web App,
Eyewitness News,16715398,New York City,2023-01-19 21:15:05,"After initially defending his actions Collier Gwin days later, did offer remorse for what he had done.… https://t.co/wNR6bUrlSC",0,True Anthem,
Jonathan Green,529080217,New York City,2023-01-19 21:09:33,"@SagED_UP Buy a bunch of clothes, shoes, toiletries, sleeping bags, sports bags (for them to carry stuff), hit a bu… https://t.co/hXE7CDQgzs",0,Twitter for Android,
HuffPost Women,309978842,"New York, NY",2023-01-19 21:01:31,"The man, arrested for battery, was filmed spraying the woman while ordering her to get off the sidewalk. https://t.co/SJ0x3YakSX",1,PubHub by BuzzFeed,
Newsweek,2884771,"New York, NY",2023-01-19 20:55:33,Art gallery owner who hosed down homeless woman is formally charged https://t.co/3nb5ofqisV,5,Echobox,
Daija✨,1213299178358497281,"New York, NY",2023-01-19 20:52:28,I’m sorry… I know he’s being serious but the phrasing of this tweet is hilarious. “People are homeless!!”… yeah Ave… https://t.co/1PIrr6AV5w,0,Twitter for iPhone,
Nameless Vet,229343241,"New York, USA",2023-01-19 20:50:39,"Remember this ass-hole? Arrested for Battery
SF gallery owner filmed spraying homeless person with hose arrested, c… https://t.co/MzjKPCwN2R",1,Twitter Web App,
The Epoch Times,29097819,"New York, USA",2023-01-19 20:50:00,Fullerton may soon partner with Orange County to open a temporary cold weather shelter for the homeless after the c… https://t.co/nYUwwjUaGb,2,Twitter Web App,
Avery Pereira,2759001028,"Brooklyn, NY",2023-01-19 20:47:09,@AriKagan47 @JustinBrannan @PPFA @NYCCouncil The fact that you and @JustinBrannan are arguing over who provides mor… https://t.co/F3FbkirzKy,4,Twitter for iPhone,
Fox5NY,9229672,New York,2023-01-19 20:45:08,"San Francisco police say they've arrested Shannon Collier Gwin, the man seen last week on video hosing down a homel… https://t.co/a1A6Ftkcun",1,True Anthem,
Theelusivex,1559241268835655680,"New York, USA",2023-01-19 20:44:02,@TMZ Smooth he looks homeless with scruff,0,Twitter for Android,
Anthony Farda,91674408,New York,2023-01-19 20:42:50,"SF art gallery owner filmed spraying homeless woman with hose has been arrested
https://t.co/tXKKW4I0Ty",0,Twitter for Android,
Paul Sternblitz,239173078,"Brighton Beach, Brooklyn, NY",2023-01-19 20:36:12,"#NYC is falling apart to a greater extent during #Adams tenure. Fails: On Crime, On Homeless, On Education, On prof… https://t.co/AaMIPIG7xj",0,Twitter Web App,
Michael Villanova,1700753444,"Bronx, New York",2023-01-19 20:34:13,San Francisco/the Bay Area legitimately seems to be brimming with Urban Resentment. I’ve never seen a SF news story… https://t.co/pJ1b98hEFv,0,Twitter for iPhone,
Daily Mail US,380285402,New York,2023-01-19 20:31:30,"Portland releases new dashboard showing city littered with more than 30,000 homeless camps https://t.co/2E6jTNxGBF",8,SocialFlow,
NYC Homeless Healthcare Fellowship,1222247719265280001,New York,2023-01-19 20:28:49,"This week in Homeless Healthcare Fellowship didactics, we learned about:

- Advocacy in Homeless Healthcare 
- Medi… https://t.co/ukJ966M53V",2,Twitter Web App,
Bloomberg Associates,2279845026,"New York, NY",2023-01-19 20:20:45,.@CityofNewark has a plan to end chronic homelessness in the city. Nayda Pinero of United Community Corporation dis… https://t.co/c2mqwxOyEL,1,Twitter Web App,
OrangeU Going?,818504182843981824,"New York, NY",2023-01-19 20:15:03,"Learn from @JacquieSimone, #Policy Director at Coalition for the #Homeless about why so many New Yorkers are strugg… https://t.co/jgjOXOMjpk",0,OrangeU Going?,
nick$,1364355627162738688,"New York, USA",2023-01-19 20:10:51,Nobody Talks about where they wanna live more than homeless people so be safe,0,Twitter for Android,
🖕🏾,1326678790488125443,"Brooklyn, NY",2023-01-19 20:10:45,I’m homeless https://t.co/Bs89q34qqb,1,Twitter for iPhone,
Rugged Rexxie,77895265,"Brooklyn, NY",2023-01-19 20:07:28,@Joey_Columbo @kurtwuckertjr A homeless guy who was sleeping in a sewer declined my slice of pizza offer so I believe it,0,Twitter for iPhone,
Stephanie,1080745245405601793,"New York, USA",2023-01-19 20:06:50,@iLoveAmerica456 @kiminspace1986 @gemini_chiks @CornPopGa @CNN I also have donated multiple gallons of blood and pl… https://t.co/oWQ6c7D4Pz,0,Twitter for iPhone,
🔩⚙️,615566867,"New York, NY",2023-01-19 20:03:00,"What you know bout blowing profit on designer clothing? 

Wear it once, then pass that shit down to the lil homies… https://t.co/INx9f7sfGD",0,Twitter for iPhone,
CatLady12,1422827797454729216,"Manhattan, NY",2023-01-19 19:59:15,@DestinysOrphan @Doxiegirl3g no tents in NYC &amp;no meals unless someone gives food or money 2 them. I've never seen h… https://t.co/f0EkZAVm9t,0,Twitter for Android,
Alphonso SYVILLE,1363136898710044672,"Brooklyn, NY",2023-01-19 19:46:33,"@GregAbbott_TX tell them,

 @NYCMayor @GovKathyHochul @NYCComptroller @NYSComptroller @NYCDHS @NYCDSSCommr… https://t.co/zUOT0I3mE3",0,Twitter for Android,
judy gitlin,462534375,new york,2023-01-19 19:43:38,@BillKristol I thought we were talking about the homeless vet who owned the (now) dead dog.,0,Twitter Web App,
ICPH,133829438,"New York, NY",2023-01-19 19:39:50,Learn about how @HFH_NYC families moved out of shelter and into permanent housing last year in a new Snapshot: https://t.co/5ZEoFWnsP5,0,Twitter Web App,
ICPH,133829438,"New York, NY",2023-01-19 19:39:49,"From Jan to Sep ’22, 4.8K homeless families &amp; indiv. moved into permanent housing using housing vouchers like CityF… https://t.co/B11xw9RFNV",0,Twitter Web App,
☕🍂🍁•∆The Eloquent Renegade¶•☕🍂🍁,46943649,"Brooklyn, NY",2023-01-19 19:33:28,@NubiaDs59 @PeterPerfect09 I agree. NYC being overpopulated and with homeless folks going without just for them to… https://t.co/TExzG95xAk,0,Twitter for Android,
CatLady12,1422827797454729216,"Manhattan, NY",2023-01-19 19:31:49,@DestinysOrphan @Doxiegirl3g I pray everyday that they build more shelters for the homeless. The problem is that ma… https://t.co/xQhjURCL2B,0,Twitter for Android,
Alphonso SYVILLE,1363136898710044672,"Brooklyn, NY",2023-01-19 19:29:42,"For the NEW ARRIVAL'S..
But, @NYCMayor @NYCMayorsOffice @GregAbbott_TX Eric can't ask for 10 million dollars to hou… https://t.co/YKELGUQkEY",0,Twitter for Android,
Carolyn Crapo,93522183,"New York City, USA",2023-01-19 19:25:32,"@ChristnNitemare Meanwhile, my church recently asked people to start wearing masks at Mass again in winter, and has… https://t.co/hnEUG9e84t",0,Twitter Web App,
Dahiana,823365549115768832,"Brooklyn, NY",2023-01-19 19:24:47,@blackkingkofi Meals on wheels for the homeless community-serving then breaks/dinner. That’ll be before or after ge… https://t.co/mbIeeHXN0h,0,Twitter for iPhone,
onbs___🎯,1448831238278729730,"Brooklyn, NY",2023-01-19 19:19:29,@nojumper Happened to me once… gave a homeless dude (in a wheel chair half naked) my gourmet left overs… he was lik… https://t.co/jWa2BZ8bmL,0,Twitter for iPhone,
Travis,1456420489803485184,"Brooklyn, NY",2023-01-19 19:16:35,@NYCTSubway He’s black.  Has a beard I think.  With a great coat and hoodie on.  Black pants.  He’s homeless.  He’s there every single day.,0,Twitter for iPhone,
